key,filename,timestamp,csv_time,peak_sample,start_sample,snr_db,peak_amp,crest_factor,template_corr
m,37.wav,1773992401.674611,30.9895,1325179,1320769,28.8,0.042511,27.94,0.800
m,38.wav,1773992402.414102,31.7290,1357957,1353547,26.5,0.031830,22.59,0.628
m,39.wav,1773992403.230826,32.5457,1393677,1389267,28.4,0.040344,25.99,0.753
m,40.wav,1773992404.045741,33.3606,1429550,1425140,26.1,0.030945,25.32,0.611
m,41.wav,1773992404.914032,34.2289,1467840,1463430,29.3,0.045715,22.65,0.543
m,42.wav,1773992405.723938,35.0388,1503880,1499470,25.7,0.028717,21.71,0.546
m,43.wav,1773992406.51399,35.8289,1538654,1534244,26.5,0.031189,23.40,0.756
m,44.wav,1773992407.368293,36.6832,1576109,1571699,29.5,0.047607,21.81,0.539
m,45.wav,1773992408.136782,37.4517,1609857,1605447,29.7,0.048340,25.63,0.632
m,46.wav,1773992408.978097,38.2930,1647213,1642803,28.7,0.042328,25.61,0.759
m,47.wav,1773992409.789194,39.1041,1683073,1678663,25.6,0.027283,21.32,0.628
m,48.wav,1773992410.591743,39.9066,1718597,1714187,26.2,0.028992,26.85,0.531
m,49.wav,1773992411.415877,40.7308,1754932,1750522,26.9,0.033630,26.89,0.552
n,0.wav,1773992423.062011,1.3831,18347,13937,27.2,0.024109,21.95,1.000
n,1.wav,1773992423.830793,2.1519,52118,47708,30.2,0.036591,21.68,1.000
n,2.wav,1773992424.596604,2.9177,85817,81407,31.2,0.040497,20.88,1.000
n,3.wav,1773992425.384825,3.7059,120817,116407,30.0,0.034637,20.81,1.000
n,4.wav,1773992426.20249,4.5236,156718,152308,32.1,0.045502,22.82,1.000
n,5.wav,1773992426.95772,5.2788,189965,185555,33.6,0.054962,23.35,1.000
n,6.wav,1773992427.795885,6.1170,226827,222417,34.1,0.057434,25.82,1.000
n,7.wav,1773992428.603356,6.9244,262552,258142,33.7,0.059052,20.46,1.000
n,8.wav,1773992429.407934,7.7290,298095,293685,32.7,0.051544,26.23,1.000
n,9.wav,1773992430.199394,8.5205,332932,328522,33.0,0.054230,26.71,1.000
n,10.wav,1773992430.993634,9.3147,367991,363581,35.0,0.067566,14.73,1.000
n,11.wav,1773992431.778281,10.0994,402724,398314,33.0,0.052917,22.12,1.000
n,12.wav,1773992432.586076,10.9071,438360,433950,31.1,0.041779,22.99,1.000
n,13.wav,1773992433.395286,11.7164,474147,469737,30.3,0.038025,24.10,1.000
n,14.wav,1773992434.226264,12.5473,510512,506102,31.9,0.046967,24.78,1.000
n,15.wav,1773992435.055342,13.3764,547021,542611,32.6,0.050964,27.04,1.000
n,16.wav,1773992435.855358,14.1764,582303,577893,32.3,0.050781,24.45,1.000
n,17.wav,1773992436.705924,15.0270,619960,615550,31.5,0.045349,25.62,1.000
n,18.wav,1773992437.521713,15.8428,655913,651503,32.0,0.047089,21.17,1.000
n,19.wav,1773992438.371535,16.6926,693253,688843,32.6,0.049408,22.33,1.000
n,20.wav,1773992439.175176,17.4962,728763,724353,33.3,0.057373,25.35,0.692
n,21.wav,1773992439.951596,18.2727,762990,758580,30.9,0.039734,20.84,0.494
n,22.wav,1773992440.811531,19.1326,800834,796424,33.9,0.059875,24.61,0.685
n,23.wav,1773992441.603113,19.9242,835972,831562,29.9,0.037750,21.54,0.552
n,24.wav,1773992442.390206,20.7113,870686,866276,33.6,0.058380,24.35,0.653
n,25.wav,1773992443.163501,21.4846,904716,900306,30.9,0.041443,18.84,0.406
n,26.wav,1773992443.918824,22.2399,937817,933407,33.4,0.050934,18.80,0.664
n,27.wav,1773992444.735431,23.0565,973894,969484,34.2,0.062500,29.79,0.784
n,28.wav,1773992445.536726,23.8578,1009148,1004738,34.1,0.060272,28.28,0.803
n,29.wav,1773992446.290328,24.6114,1042582,1038172,31.8,0.044739,22.51,0.653
n,30.wav,1773992447.095003,25.4161,1078037,1073627,32.1,0.048126,21.58,0.586
n,31.wav,1773992447.930954,26.2520,1114935,1110525,32.3,0.050049,25.41,0.712
n,32.wav,1773992448.725444,27.0465,1149935,1145525,33.0,0.054504,24.23,0.631
n,33.wav,1773992449.541202,27.8623,1185806,1181396,33.1,0.052338,23.31,0.654
n,34.wav,1773992450.306298,28.6274,1219622,1215212,31.9,0.047607,26.13,0.712
n,35.wav,1773992451.068794,29.3899,1253285,1248875,32.3,0.048462,26.26,0.679
n,36.wav,1773992451.847286,30.1684,1287483,1283073,33.7,0.056946,29.34,0.841
n,37.wav,1773992452.64528,30.9664,1322921,1318511,30.2,0.037964,23.83,0.649
n,38.wav,1773992453.452355,31.7734,1358322,1353912,32.8,0.053162,23.61,0.605
n,39.wav,1773992454.313463,32.6345,1396278,1391868,34.2,0.059479,27.82,0.834
n,40.wav,1773992455.113807,33.4349,1431718,1427308,32.9,0.051270,26.11,0.699
n,41.wav,1773992455.945818,34.2669,1468435,1464025,32.7,0.050873,27.00,0.804
n,42.wav,1773992456.770433,35.0915,1504647,1500237,33.2,0.054504,27.57,0.788
n,43.wav,1773992457.530568,35.8516,1538107,1533697,32.5,0.050323,28.04,0.707
n,44.wav,1773992458.369544,36.6906,1575154,1570744,32.4,0.049774,24.78,0.684
n,45.wav,1773992459.223681,37.5448,1612828,1608418,32.6,0.049408,26.75,0.743
n,46.wav,1773992460.033944,38.3550,1648551,1644141,32.7,0.050659,23.46,0.653
n,47.wav,1773992460.801721,39.1228,1682627,1678217,32.3,0.045410,21.48,0.627
n,48.wav,1773992461.647537,39.9686,1719715,1715305,35.2,0.070740,28.21,0.737
n,49.wav,1773992462.468673,40.7897,1756045,1751635,32.4,0.047333,23.32,0.534
o,0.wav,1773992476.272262,1.5001,28610,24200,31.2,0.055176,25.42,1.000
o,1.wav,1773992477.001536,2.2293,60973,56563,29.4,0.046021,17.76,1.000
o,2.wav,1773992477.859796,3.0876,98697,94287,32.2,0.063141,25.46,1.000
o,3.wav,1773992478.680463,3.9083,134841,130431,32.7,0.061859,25.45,1.000
o,4.wav,1773992479.475287,4.7031,170043,165633,30.8,0.051727,31.89,1.000
o,5.wav,1773992480.263444,5.4913,204776,200366,31.8,0.059052,32.00,1.000
o,6.wav,1773992481.037653,6.2655,239055,234645,31.7,0.058136,30.34,1.000
o,7.wav,1773992481.90066,7.1285,276945,272535,32.0,0.058624,34.48,1.000
o,8.wav,1773992482.704721,7.9325,312556,308146,29.7,0.045380,30.95,1.000
o,9.wav,1773992483.546911,8.7747,349644,345234,31.3,0.054688,33.01,1.000
o,10.wav,1773992484.410279,9.6381,387760,383350,31.5,0.056335,34.19,1.000
o,11.wav,1773992485.211787,10.4396,423022,418612,30.9,0.053101,33.60,1.000
o,12.wav,1773992486.003933,11.2317,457997,453587,30.8,0.052155,32.06,1.000
o,13.wav,1773992486.837531,12.0653,494703,490293,29.5,0.044464,28.81,1.000
o,14.wav,1773992487.618938,12.8467,529341,524931,30.1,0.047394,31.11,1.000
o,15.wav,1773992488.434137,13.6619,565042,560632,31.7,0.057098,34.66,1.000
o,16.wav,1773992489.260107,14.4879,601625,597215,29.1,0.042358,29.19,1.000
o,17.wav,1773992490.105679,15.3335,638850,634440,30.2,0.049408,30.15,1.000
o,18.wav,1773992490.907545,16.1354,674127,669717,31.8,0.055878,28.05,1.000
o,19.wav,1773992491.763173,16.9910,712030,707620,31.2,0.053925,18.53,1.000
o,20.wav,1773992492.59669,17.8245,748721,744311,30.1,0.048706,28.62,0.711
o,21.wav,1773992493.42227,18.6501,785071,780661,30.4,0.050476,30.78,0.742
o,22.wav,1773992494.184131,19.4119,818580,814170,28.8,0.042999,29.08,0.705
o,23.wav,1773992494.958347,20.1862,852884,848474,31.6,0.057404,31.78,0.810
o,24.wav,1773992495.801672,21.0295,889940,885530,31.9,0.057709,28.22,0.755
o,25.wav,1773992496.607759,21.8356,925572,921162,31.6,0.056976,35.79,0.879
o,26.wav,1773992497.432295,22.6601,961895,957485,32.1,0.059387,31.67,0.783
o,27.wav,1773992498.234611,23.4624,997249,992839,30.7,0.051392,33.59,0.858
o,28.wav,1773992499.059584,24.2874,1033667,1029257,30.3,0.048889,30.65,0.813
o,29.wav,1773992499.851031,25.0788,1068718,1064308,30.3,0.049225,31.98,0.807
o,30.wav,1773992500.697125,25.9249,1106001,1101591,29.0,0.043579,29.32,0.763
o,31.wav,1773992501.527783,26.7556,1142654,1138244,29.7,0.046204,31.48,0.805
o,32.wav,1773992502.344475,27.5723,1178603,1174193,29.5,0.044067,28.14,0.682
o,33.wav,1773992503.140182,28.3680,1213696,1209286,29.1,0.044006,28.61,0.734
o,34.wav,1773992503.919821,29.1476,1248102,1243692,30.4,0.050140,30.40,0.821
o,35.wav,1773992504.765841,29.9937,1285272,1280862,31.5,0.058685,28.80,0.799
o,36.wav,1773992505.604742,30.8326,1322356,1317946,30.7,0.051025,26.19,0.712
o,37.wav,1773992506.47925,31.7071,1360991,1356581,29.7,0.048492,26.13,0.591
o,38.wav,1773992507.268031,32.4958,1395880,1391470,27.6,0.036194,22.46,0.535
o,39.wav,1773992508.100338,33.3281,1432411,1428001,29.4,0.043549,26.88,0.765
o,40.wav,1773992508.911111,34.1389,1468297,1463887,28.7,0.041718,30.41,0.770
o,41.wav,1773992509.69739,34.9252,1502809,1498399,31.0,0.052856,32.81,0.835
o,42.wav,1773992510.559197,35.7870,1540882,1536472,30.0,0.048065,31.05,0.690
o,43.wav,1773992511.357608,36.5854,1576084,1571674,29.4,0.045319,28.09,0.612
o,44.wav,1773992512.182356,37.4102,1612420,1608010,29.7,0.046448,33.03,0.777
o,45.wav,1773992512.932045,38.1599,1645565,1641155,26.8,0.033112,29.82,0.660
o,46.wav,1773992513.760132,38.9879,1681872,1677462,30.4,0.050293,31.46,0.756
o,47.wav,1773992514.59749,39.8253,1718805,1714395,30.3,0.048920,25.02,0.534
o,48.wav,1773992515.397849,40.6257,1754339,1749929,29.5,0.044006,29.81,0.715
o,49.wav,1773992516.253376,41.4812,1791914,1787504,31.1,0.054108,31.27,0.825
p,0.wav,1773992529.439723,1.4526,11943,7533,29.0,0.036987,22.20,1.000
p,1.wav,1773992530.245289,2.2581,47437,43027,32.9,0.053101,13.28,1.000
p,2.wav,1773992530.991873,3.0047,80391,75981,32.0,0.044434,16.42,1.000
p,3.wav,1773992531.788545,3.8014,115506,111096,30.9,0.045258,16.49,1.000
p,4.wav,1773992532.601525,4.6144,151375,146965,31.6,0.051178,21.87,1.000
p,5.wav,1773992533.417188,5.4300,187302,182892,33.6,0.060791,29.99,1.000
p,6.wav,1773992534.297922,6.3108,226105,221695,32.7,0.052246,29.21,1.000
p,7.wav,1773992535.116905,7.1297,262314,257904,31.3,0.045258,28.10,1.000
p,8.wav,1773992535.950543,7.9634,299086,294676,30.6,0.044098,27.21,1.000
p,9.wav,1773992536.846498,8.8593,338436,334026,33.0,0.057465,29.92,1.000
p,10.wav,1773992537.737688,9.7505,377819,373409,33.0,0.055359,32.09,1.000
p,11.wav,1773992538.5817,10.5945,415023,410613,33.4,0.059937,31.50,1.000
p,12.wav,1773992539.440024,11.4529,453012,448602,30.5,0.041473,25.10,1.000
p,13.wav,1773992540.33362,12.3465,492335,487925,33.8,0.063477,34.95,1.000
p,14.wav,1773992541.18288,13.1957,529826,525416,30.8,0.044159,30.00,1.000
p,15.wav,1773992542.041009,14.0538,567652,563242,31.7,0.047150,24.51,1.000
p,16.wav,1773992542.905181,14.9180,605709,601299,33.4,0.059662,32.50,1.000
p,17.wav,1773992543.708842,15.7217,641135,636725,31.4,0.048187,32.90,1.000
p,18.wav,1773992544.510268,16.5231,676568,672158,32.8,0.055084,30.50,1.000
p,19.wav,1773992545.348058,17.3609,713465,709055,32.4,0.054596,31.24,1.000
p,20.wav,1773992546.188162,18.2010,750536,746126,31.1,0.047119,32.44,0.880
p,21.wav,1773992546.991058,19.0039,785845,781435,33.2,0.058502,34.06,0.855
p,22.wav,1773992547.800259,19.8131,821705,817295,31.4,0.047516,34.39,0.897
p,23.wav,1773992548.58333,20.5962,856128,851718,32.3,0.051453,33.05,0.847
p,24.wav,1773992549.400471,21.4133,892413,888003,30.1,0.041473,33.02,0.828
p,25.wav,1773992550.155879,22.1687,925544,921134,29.2,0.040100,32.10,0.707
p,26.wav,1773992550.948285,22.9611,960439,956029,30.8,0.043213,31.31,0.827
p,27.wav,1773992551.776246,23.7891,996868,992458,33.6,0.060760,34.60,0.957
p,28.wav,1773992552.61066,24.6235,1033733,1029323,29.5,0.040283,29.80,0.775
p,29.wav,1773992553.429503,25.4423,1069821,1065411,31.4,0.047852,31.33,0.880
p,30.wav,1773992554.250602,26.2634,1106004,1101594,33.0,0.057831,34.07,0.886
p,31.wav,1773992555.058045,27.0709,1141587,1137177,34.2,0.069763,37.55,0.924
p,32.wav,1773992555.916667,27.9295,1179375,1174965,33.8,0.061096,32.56,0.863
p,33.wav,1773992556.719772,28.7326,1215034,1210624,29.5,0.037994,31.89,0.849
p,34.wav,1773992557.552676,29.5655,1251719,1247309,32.6,0.054657,35.44,0.928
p,35.wav,1773992558.379958,30.3928,1288107,1283697,32.8,0.056976,35.65,0.917
p,36.wav,1773992559.241726,31.2546,1326264,1321854,29.0,0.034943,29.41,0.842
p,37.wav,1773992560.029179,32.0420,1360794,1356384,31.5,0.048279,32.37,0.843
p,38.wav,1773992560.847815,32.8607,1396931,1392521,30.7,0.043579,29.54,0.777
p,39.wav,1773992561.674852,33.6877,1433490,1429080,31.9,0.048340,28.12,0.768
p,40.wav,1773992562.498981,34.5118,1469739,1465329,30.5,0.043884,26.40,0.611
p,41.wav,1773992563.324365,35.3372,1506181,1501771,30.9,0.044159,27.22,0.709
p,42.wav,1773992564.101312,36.1142,1540489,1536079,31.1,0.046936,27.02,0.737
p,43.wav,1773992564.889088,36.9019,1575175,1570765,33.0,0.054016,31.55,0.887
p,44.wav,1773992565.709424,37.7223,1611338,1606928,33.0,0.055908,32.76,0.891
p,45.wav,1773992566.574118,38.5870,1649551,1645141,30.9,0.044586,28.17,0.805
p,46.wav,1773992567.346084,39.3589,1683467,1679057,32.5,0.051697,31.37,0.870
p,47.wav,1773992568.162705,40.1755,1719519,1715109,32.2,0.051697,31.36,0.870
p,48.wav,1773992568.997355,41.0102,1756273,1751863,32.0,0.052399,20.26,0.513
p,49.wav,1773992569.876681,41.8895,1795125,1790715,32.3,0.052338,22.45,0.518
q,0.wav,1773992585.128901,2.0216,43589,39179,32.5,0.053314,35.35,1.000
q,1.wav,1773992585.888693,2.7814,77290,72880,30.8,0.041595,29.32,1.000
q,2.wav,1773992586.687804,3.5805,112370,107960,33.0,0.054779,33.38,1.000
q,3.wav,1773992587.469828,4.3625,146891,142481,32.0,0.047729,32.01,1.000
q,4.wav,1773992588.306056,5.1987,183822,179412,32.8,0.050507,32.37,1.000
q,5.wav,1773992589.123087,6.0158,219743,215333,34.1,0.063171,36.17,1.000
q,6.wav,1773992589.92476,6.8174,255114,250704,35.0,0.067017,36.09,1.000
q,7.wav,1773992590.719991,7.6127,290233,285823,32.5,0.050201,31.86,1.000
q,8.wav,1773992591.533024,8.4257,326076,321666,34.2,0.061035,33.48,1.000
q,9.wav,1773992592.362909,9.2556,362715,358305,33.5,0.055847,30.31,1.000
q,10.wav,1773992593.14723,10.0399,397327,392917,31.8,0.041962,27.76,1.000
q,11.wav,1773992593.940731,10.8334,432208,427798,33.2,0.051514,20.87,1.000
q,12.wav,1773992594.756427,11.6491,468182,463772,32.3,0.049683,12.80,1.000
q,13.wav,1773992595.570737,12.4634,504136,499726,31.0,0.044220,18.34,1.000
q,14.wav,1773992596.389222,13.2819,540349,535939,33.2,0.055664,25.87,1.000
q,15.wav,1773992597.250544,14.1432,578289,573879,33.5,0.053864,27.79,1.000
q,16.wav,1773992598.064702,14.9574,614142,609732,34.1,0.054718,29.32,1.000
q,17.wav,1773992598.836741,15.7294,648150,643740,33.6,0.053101,28.82,1.000
q,18.wav,1773992599.660748,16.5534,684505,680095,34.2,0.060364,32.08,1.000
q,19.wav,1773992600.458417,17.3511,719640,715230,32.5,0.050049,28.61,1.000
q,20.wav,1773992601.277725,18.1704,755745,751335,33.7,0.054626,28.54,0.714
q,21.wav,1773992602.103039,18.9957,792245,787835,34.5,0.060822,26.77,0.803
q,22.wav,1773992602.898368,19.7910,827134,822724,35.7,0.074768,22.73,0.555
q,23.wav,1773992603.7243,20.6170,863726,859316,34.0,0.057404,22.29,0.594
q,24.wav,1773992604.497336,21.3900,897762,893352,34.6,0.062500,27.38,0.730
q,25.wav,1773992605.261657,22.1543,931459,927049,32.2,0.048492,27.26,0.611
q,26.wav,1773992606.102479,22.9952,968602,964192,34.5,0.060394,30.26,0.849
q,27.wav,1773992606.976001,23.8687,1007123,1002713,31.6,0.043640,26.49,0.681
q,28.wav,1773992607.821237,24.7139,1044340,1039930,33.4,0.052948,26.75,0.715
q,29.wav,1773992608.653182,25.5459,1081089,1076679,32.4,0.050903,28.71,0.631
q,30.wav,1773992609.492248,26.3849,1118063,1113653,29.9,0.036011,31.05,0.626
q,31.wav,1773992610.3607,27.2534,1156285,1151875,34.2,0.061310,27.82,0.678
q,32.wav,1773992611.157235,28.0499,1191572,1187162,30.8,0.039459,24.57,0.630
q,33.wav,1773992611.983442,28.8761,1227845,1223435,34.1,0.059692,31.09,0.783
q,34.wav,1773992612.806164,29.6988,1264262,1259852,32.5,0.045746,28.84,0.622
q,35.wav,1773992613.626276,30.5190,1300431,1296021,32.9,0.048157,28.20,0.789
q,36.wav,1773992614.461171,31.3539,1337211,1332801,31.0,0.041412,27.29,0.697
q,37.wav,1773992615.282949,32.1756,1373353,1368943,31.4,0.044708,30.21,0.814
q,38.wav,1773992616.09279,32.9855,1409279,1404869,31.3,0.041473,30.32,0.763
q,39.wav,1773992616.993295,33.8860,1448972,1444562,32.5,0.045624,28.52,0.707
q,40.wav,1773992617.799538,34.6922,1484361,1479951,32.6,0.049286,31.15,0.780
q,41.wav,1773992618.64163,35.5343,1521513,1517103,30.8,0.041718,26.98,0.614
q,42.wav,1773992619.499577,36.3923,1559206,1554796,36.1,0.074036,33.38,0.870
q,43.wav,1773992620.247387,37.1401,1592465,1588055,31.1,0.039856,31.22,0.597
q,44.wav,1773992621.090623,37.9833,1629668,1625258,31.1,0.041595,32.17,0.847
q,45.wav,1773992621.868795,38.7615,1663870,1659460,30.8,0.041321,32.26,0.548
q,46.wav,1773992622.704799,39.5975,1700803,1696393,32.3,0.050446,29.27,0.718
q,47.wav,1773992623.496711,40.3894,1735722,1731312,32.4,0.048401,30.29,0.826
q,48.wav,1773992624.286761,41.1794,1770459,1766049,33.7,0.054901,31.86,0.817
q,49.wav,1773992625.111314,42.0040,1806706,1802296,34.1,0.061768,34.97,0.839
r,0.wav,1773992636.735912,1.4193,26557,22147,34.1,0.046356,25.11,1.000
r,1.wav,1773992637.569967,2.2534,63211,58801,37.5,0.066803,27.42,1.000
r,2.wav,1773992638.315523,2.9989,96130,91720,36.6,0.060028,23.74,1.000
r,3.wav,1773992639.156092,3.8395,133221,128811,37.0,0.061646,22.51,1.000
r,4.wav,1773992639.958026,4.6414,168632,164222,37.3,0.060638,21.43,1.000
r,5.wav,1773992640.756153,5.4396,203699,199289,36.8,0.063812,24.03,1.000
r,6.wav,1773992641.565371,6.2488,239514,235104,34.7,0.047760,21.16,1.000
r,7.wav,1773992642.324597,7.0080,272979,268569,36.3,0.057678,26.81,1.000
r,8.wav,1773992643.138345,7.8218,308860,304450,37.8,0.068298,26.52,1.000
r,9.wav,1773992643.969855,8.6533,345360,340950,37.3,0.067017,28.95,1.000
r,10.wav,1773992644.809054,9.4925,382597,378187,37.9,0.065979,25.61,1.000
r,11.wav,1773992645.647995,10.3314,419524,415114,37.1,0.061737,25.88,1.000
r,12.wav,1773992646.488464,11.1719,456641,452231,35.4,0.051300,23.40,1.000
r,13.wav,1773992647.333337,12.0168,493865,489455,35.3,0.051575,23.45,1.000
r,14.wav,1773992648.240302,12.9237,533757,529347,37.6,0.066833,27.18,1.000
r,15.wav,1773992649.09031,13.7737,571280,566870,38.3,0.071045,27.99,1.000
r,16.wav,1773992649.918105,14.6015,607899,603489,37.0,0.058014,25.94,1.000
r,17.wav,1773992650.689051,15.3725,641965,637555,35.0,0.048828,26.62,1.000
r,18.wav,1773992651.530762,16.2142,679044,674634,36.4,0.060059,26.67,1.000
r,19.wav,1773992652.360035,17.0434,715775,711365,32.8,0.037445,23.89,1.000
r,20.wav,1773992653.221511,17.9049,753586,749176,37.3,0.062225,24.86,0.819
r,21.wav,1773992654.07123,18.7546,790914,786504,39.0,0.081482,23.90,0.746
r,22.wav,1773992654.87584,19.5593,826565,822155,35.2,0.050323,23.47,0.670
r,23.wav,1773992655.764878,20.4483,865659,861249,36.9,0.064575,26.52,0.787
r,24.wav,1773992656.571245,21.2547,901372,896962,35.9,0.054352,25.22,0.893
r,25.wav,1773992657.384987,22.0684,937064,932654,36.5,0.060852,23.97,0.744
r,26.wav,1773992658.188672,22.8721,972597,968187,36.9,0.062897,25.13,0.864
r,27.wav,1773992658.990558,23.6740,1008027,1003617,37.1,0.061768,23.76,0.793
r,28.wav,1773992659.824922,24.5083,1044712,1040302,36.8,0.062012,26.23,0.851
r,29.wav,1773992660.612814,25.2962,1079443,1075033,34.9,0.050201,24.38,0.751
r,30.wav,1773992661.435018,26.1184,1115812,1111402,35.3,0.051300,21.71,0.779
r,31.wav,1773992662.285395,26.9688,1153203,1148793,35.7,0.052704,22.57,0.741
r,32.wav,1773992663.150747,27.8342,1191377,1186967,37.0,0.060211,20.00,0.723
r,33.wav,1773992663.975893,28.6593,1228121,1223711,33.4,0.039185,20.53,0.696
r,34.wav,1773992664.798024,29.4814,1264046,1259636,36.0,0.056366,24.07,0.750
r,35.wav,1773992665.594632,30.2780,1299055,1294645,37.0,0.064392,28.86,0.874
r,36.wav,1773992666.392897,31.0763,1334372,1329962,36.0,0.054535,27.05,0.859
r,37.wav,1773992667.188893,31.8723,1369439,1365029,36.7,0.058929,25.46,0.822
r,38.wav,1773992668.033019,32.7164,1406644,1402234,36.0,0.055939,28.15,0.864
r,39.wav,1773992668.859627,33.5430,1443089,1438679,36.3,0.059906,25.19,0.756
r,40.wav,1773992669.678151,34.3616,1479769,1475359,31.9,0.034058,22.79,0.713
r,41.wav,1773992670.539282,35.2227,1517382,1512972,33.5,0.042603,25.11,0.727
r,42.wav,1773992671.34103,36.0244,1552739,1548329,33.9,0.043457,22.56,0.672
r,43.wav,1773992672.155613,36.8390,1588793,1584383,33.5,0.042572,23.18,0.808
r,44.wav,1773992672.991323,37.6747,1625413,1621003,35.7,0.057343,26.82,0.771
r,45.wav,1773992673.804646,38.4881,1661226,1656816,36.8,0.060455,24.02,0.790
r,46.wav,1773992674.60533,39.2887,1696532,1692122,36.1,0.056824,23.55,0.773
r,47.wav,1773992675.447407,40.1308,1733756,1729346,33.9,0.044830,24.97,0.821
r,48.wav,1773992676.315801,40.9992,1771944,1767534,37.1,0.063232,23.01,0.763
r,49.wav,1773992677.151371,41.8348,1808941,1804531,33.6,0.044189,22.90,0.485
s,0.wav,1773992690.918502,1.2236,12403,7993,30.9,0.038971,20.59,1.000
s,1.wav,1773992691.662,1.9671,45330,40920,29.6,0.036041,10.58,1.000
s,2.wav,1773992692.452542,2.7577,80069,75659,31.7,0.042633,18.23,1.000
s,3.wav,1773992693.262293,3.5674,115992,111582,31.5,0.039703,22.18,1.000
s,4.wav,1773992694.075914,4.3811,151639,147229,31.8,0.042114,23.12,1.000
s,5.wav,1773992694.894427,5.1996,187748,183338,31.3,0.040039,22.16,1.000
s,6.wav,1773992695.643568,5.9487,220771,216361,34.3,0.053223,26.46,1.000
s,7.wav,1773992696.496505,6.8016,258433,254023,33.6,0.050598,20.26,1.000
s,8.wav,1773992697.287814,7.5930,293209,288799,33.5,0.050262,26.45,1.000
s,9.wav,1773992698.091503,8.3966,328869,324459,32.3,0.043182,27.92,1.000
s,10.wav,1773992698.872755,9.1779,363294,358884,29.6,0.033112,23.52,1.000
s,11.wav,1773992699.685888,9.9910,399332,394922,30.1,0.034576,23.59,1.000
s,12.wav,1773992700.461125,10.7663,433227,428817,32.3,0.043213,27.52,1.000
s,13.wav,1773992701.255732,11.5609,468214,463804,33.4,0.049927,27.06,1.000
s,14.wav,1773992702.102834,12.4080,505828,501418,30.3,0.035095,24.78,1.000
s,15.wav,1773992702.932134,13.2373,542210,537800,32.3,0.043579,26.76,1.000
s,16.wav,1773992703.662581,13.9677,574496,570086,34.2,0.052856,27.54,1.000
s,17.wav,1773992704.42203,14.7272,607916,603506,33.7,0.049500,27.99,1.000
s,18.wav,1773992705.223039,15.5282,643272,638862,32.0,0.044525,29.39,1.000
s,19.wav,1773992706.000339,16.3055,677553,673143,32.0,0.043518,26.85,1.000
s,20.wav,1773992706.786065,17.0912,712295,707885,32.6,0.040680,26.88,0.851
s,21.wav,1773992707.56026,17.8654,746496,742086,31.3,0.038513,28.38,0.804
s,22.wav,1773992708.403654,18.7088,783272,778862,35.3,0.060974,30.49,0.882
s,23.wav,1773992709.229067,19.5342,819906,815496,31.8,0.040771,24.21,0.795
s,24.wav,1773992710.000345,20.3055,853904,849494,33.8,0.053131,29.52,0.839
s,25.wav,1773992710.799293,21.1044,889187,884777,31.4,0.039459,27.37,0.776
s,26.wav,1773992711.622624,21.9278,925762,921352,29.6,0.034546,27.71,0.709
s,27.wav,1773992712.463425,22.7686,962640,958230,32.5,0.046539,28.54,0.728
s,28.wav,1773992713.247926,23.5531,997261,992851,31.2,0.039459,26.56,0.834
s,29.wav,1773992714.034417,24.3396,1032064,1027654,31.5,0.038727,26.85,0.797
s,30.wav,1773992714.816948,25.1221,1066332,1061922,32.8,0.047577,30.24,0.829
s,31.wav,1773992715.605333,25.9105,1101129,1096719,31.8,0.040192,29.57,0.862
s,32.wav,1773992716.373002,26.6781,1135254,1130844,30.2,0.035217,29.68,0.802
s,33.wav,1773992717.166525,27.4717,1170015,1165605,32.2,0.042297,26.67,0.795
s,34.wav,1773992717.958659,28.2638,1204957,1200547,31.1,0.035553,24.83,0.831
s,35.wav,1773992718.758716,29.0639,1240222,1235812,32.1,0.041229,26.23,0.753
s,36.wav,1773992719.534075,29.8392,1274353,1269943,33.2,0.042755,23.47,0.791
s,37.wav,1773992720.321836,30.6270,1309230,1304820,32.4,0.041779,22.94,0.701
s,38.wav,1773992721.117286,31.4224,1344210,1339800,31.1,0.037018,24.94,0.753
s,39.wav,1773992721.932995,32.2381,1380073,1375663,33.4,0.045807,19.94,0.693
s,40.wav,1773992722.737936,33.0431,1415624,1411214,33.5,0.045135,23.59,0.700
s,41.wav,1773992723.573855,33.8790,1452504,1448094,31.8,0.038330,22.89,0.729
s,42.wav,1773992724.350617,34.6558,1486952,1482542,31.1,0.038849,20.03,0.633
s,43.wav,1773992725.131149,35.4363,1521243,1516833,31.7,0.040070,25.48,0.765
s,44.wav,1773992725.933,36.2381,1556551,1552141,31.2,0.039368,23.29,0.650
s,45.wav,1773992726.744087,37.0492,1592160,1587750,32.9,0.047302,26.19,0.796
s,46.wav,1773992727.568319,37.8735,1628651,1624241,31.3,0.037201,16.42,0.531
s,47.wav,1773992728.416914,38.7221,1666025,1661615,32.3,0.039551,20.32,0.760
s,48.wav,1773992729.247587,39.5527,1702812,1698402,33.4,0.044891,20.64,0.721
s,49.wav,1773992730.077573,40.3827,1739252,1734842,33.6,0.044495,22.64,0.775
t,0.wav,1773992741.662568,1.1574,5181,771,7.2,0.004333,14.72,1.000
t,1.wav,1773992742.448387,1.9432,33934,29524,29.6,0.073883,34.62,1.000
t,2.wav,1773992743.271479,2.7663,70185,65775,30.5,0.080322,31.01,1.000
t,3.wav,1773992744.050546,3.5453,104591,100181,30.8,0.086639,33.11,1.000
